Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold
1172;2018-02-25;2025-09-03;20.0;rl;76.0;9120;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;6;1958;1958;hip;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;ta;ta;no;alq;662;unf;0;599;gasa;ex;y;sbrkr;1261;0;0;1.0;0;1;0.0;3;1;ta;6;typ;1;ta;attchd;1958.0;rfn;2;433;ta;ta;y;0;0;0;0;288;0;‘’;‘’;shed;1400;wd;normal;163000.0;2008-11-20
1173;2018-02-25;2025-09-04;160.0;fv;35.0;4017;pave;pave;ir1;lvl;allpub;inside;gtl;somerst;norm;norm;twnhse;2story;7;5;2006;2007;gable;compshg;metalsd;metalsd;none;0.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;625;gasa;ex;y;sbrkr;625;625;0;0.0;0;2;1.0;2;1;gd;5;typ;0;‘’;detchd;2006.0;fin;2;625;ta;ta;y;0;54;0;0;0;0;‘’;‘’;0;0;wd;normal;171900.0;2008-03-20
1174;2018-02-25;2025-09-05;50.0;rl;138.0;18030;pave;‘’;ir1;bnk;allpub;inside;gtl;clearcr;norm;norm;1fam;1.5fin;5;6;1946;1994;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;ta;ta;no;rec;152;blq;469;977;gasa;ta;y;sbrkr;1636;971;479;0.0;0;3;0.0;3;1;ex;12;maj1;1;gd;‘’;0.0;‘’;0;0;‘’;‘’;y;122;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;200500.0;2007-03-20
1175;2018-02-25;2025-09-06;70.0;rl;80.0;16560;pave;‘’;ir1;lvl;allpub;inside;gtl;crawfor;norm;norm;1fam;2story;6;8;1932;1950;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;brktil;gd;ta;no;rec;503;unf;0;449;gasa;ta;y;sbrkr;1170;1175;0;0.0;0;2;1.0;4;1;ta;9;typ;1;gd;detchd;1932.0;unf;2;360;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;239000.0;2006-07-20
1176;2018-02-25;2025-09-07;50.0;rl;85.0;10678;pave;‘’;reg;lvl;allpub;inside;gtl;noridge;norm;norm;1fam;1.5fin;8;5;1992;2000;hip;compshg;hdboard;hdboard;brkface;337.0;gd;ta;pconc;gd;ta;no;glq;700;unf;0;983;gasa;ex;y;sbrkr;2129;743;0;0.0;0;2;1.0;4;1;gd;9;typ;1;ta;attchd;1992.0;fin;2;541;ta;ta;y;0;33;0;0;0;0;‘’;‘’;0;0;wd;normal;285000.0;2007-04-20
1177;2018-02-25;2025-09-08;20.0;rl;37.0;6951;pave;‘’;ir1;lvl;allpub;culdsac;gtl;mitchel;norm;norm;1fam;1story;5;5;1984;1985;gable;compshg;hdboard;plywood;none;0.0;ta;ta;cblock;ta;ta;no;alq;658;unf;0;218;gasa;ta;y;sbrkr;923;0;0;1.0;0;1;0.0;3;1;ta;5;typ;0;‘’;attchd;1984.0;unf;1;264;ta;ta;y;362;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;119500.0;2008-10-20
1178;2018-02-25;2025-09-09;50.0;rm;0.0;3950;pave;grvl;reg;bnk;allpub;inside;gtl;oldtown;artery;norm;1fam;1.5fin;6;8;1926;2004;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;ta;ta;no;rec;468;unf;0;350;gasa;ta;y;sbrkr;818;406;0;0.0;0;1;0.0;3;1;ta;5;typ;0;‘’;detchd;1926.0;unf;1;210;ta;ta;n;0;0;116;0;0;0;‘’;‘’;0;0;wd;normal;115000.0;2009-12-20
1179;2018-02-25;2025-09-10;50.0;rl;54.0;7681;pave;‘’;ir1;lvl;allpub;fr2;gtl;crawfor;norm;norm;1fam;1.5fin;5;6;1921;1950;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;brktil;ta;ta;no;unf;0;unf;0;731;gasa;ex;y;sbrkr;820;523;0;0.0;0;1;1.0;3;1;ta;7;typ;1;gd;detchd;1921.0;unf;1;186;fa;ta;y;192;0;102;0;0;0;‘’;‘’;0;0;wd;normal;154900.0;2009-07-20
1180;2018-02-25;2025-09-11;20.0;rl;77.0;8335;pave;‘’;reg;lvl;allpub;corner;gtl;edwards;norm;norm;1fam;1story;5;5;1954;1954;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;slab;‘’;‘’;‘’;‘’;0;‘’;0;0;gasa;gd;y;sbrkr;1124;0;0;0.0;0;1;0.0;3;1;ta;5;min2;1;gd;‘’;0.0;‘’;0;0;‘’;‘’;n;0;36;190;0;0;0;‘’;‘’;0;0;wd;normal;93000.0;2006-04-20
1181;2018-02-25;2025-09-12;60.0;rl;0.0;11170;pave;‘’;ir2;lvl;allpub;corner;gtl;timber;norm;norm;1fam;2story;7;5;1990;1991;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;wood;gd;ta;no;lwq;1216;unf;0;0;gasa;ex;y;sbrkr;1298;1216;0;0.0;0;2;1.0;4;1;ta;8;typ;0;‘’;attchd;1990.0;fin;2;693;ta;ta;y;0;0;0;0;0;0;‘’;gdprv;0;0;wd;normal;250000.0;2006-04-20
1182;2018-02-25;2025-09-13;120.0;rm;64.0;5587;pave;‘’;ir1;hls;allpub;inside;mod;crawfor;norm;norm;twnhse;1story;8;5;2008;2008;hip;compshg;cemntbd;cmentbd;stone;186.0;ex;ta;pconc;ex;ta;gd;glq;1480;unf;0;120;gasa;ex;y;sbrkr;1652;0;0;1.0;1;2;0.0;2;1;gd;5;typ;1;gd;attchd;2008.0;fin;2;482;ta;ta;y;162;53;0;153;0;0;‘’;‘’;0;0;new;partial;392500.0;2008-11-20
1183;2018-02-25;2025-09-14;60.0;rl;160.0;15623;pave;‘’;ir1;lvl;allpub;corner;gtl;noridge;norm;norm;1fam;2story;10;5;1996;1996;hip;compshg;wd sdng;imstucc;none;0.0;gd;ta;pconc;ex;ta;av;glq;2096;unf;0;300;gasa;ex;y;sbrkr;2411;2065;0;1.0;0;3;1.0;4;1;ex;10;typ;2;ta;attchd;1996.0;fin;3;813;ta;ta;y;171;78;0;0;0;555;ex;mnprv;0;0;wd;abnorml;745000.0;2007-07-20
1184;2018-02-25;2025-09-15;30.0;rl;60.0;10800;pave;grvl;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;1story;5;6;1920;1950;hip;compshg;stucco;stucco;none;0.0;ta;ta;brktil;ta;ta;no;rec;821;unf;0;299;gasa;ex;y;sbrkr;1130;0;0;1.0;0;1;0.0;2;1;ta;5;typ;1;gd;detchd;1970.0;unf;2;720;ta;ta;y;229;0;0;0;0;0;‘’;‘’;0;0;wd;normal;120000.0;2006-06-20
1185;2018-02-25;2025-09-16;20.0;rl;50.0;35133;grvl;‘’;reg;lvl;allpub;inside;mod;timber;norm;norm;1fam;1story;5;4;1963;1963;hip;compshg;metalsd;metalsd;brkface;226.0;ta;ta;cblock;ta;ta;gd;rec;1159;unf;0;413;gasa;gd;y;sbrkr;1572;0;0;1.0;0;1;1.0;3;1;ta;5;typ;2;ta;2types;1963.0;rfn;3;995;ta;ta;y;0;263;0;0;263;0;‘’;‘’;0;0;wd;normal;186700.0;2007-05-20
1186;2018-02-25;2025-09-17;50.0;rl;60.0;9738;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1.5fin;5;7;1924;1950;gable;compshg;asbshng;asbshng;none;0.0;ta;gd;brktil;ta;ta;no;blq;392;unf;0;392;gasa;gd;y;sbrkr;949;272;0;1.0;0;1;0.0;4;1;ta;7;typ;0;‘’;attchd;1965.0;unf;1;392;ta;ta;y;0;0;236;0;0;0;‘’;‘’;0;0;wd;normal;104900.0;2006-03-20
1187;2018-02-25;2025-09-18;190.0;rl;107.0;10615;pave;‘’;ir1;bnk;allpub;corner;mod;oldtown;artery;artery;2fmcon;2story;3;5;1900;1970;gable;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;fa;ta;mn;blq;440;unf;0;538;gasa;ta;y;sbrkr;1014;685;0;1.0;0;2;0.0;3;2;ta;7;typ;0;‘’;carport;1920.0;unf;2;420;fa;fa;y;0;74;0;0;0;0;‘’;‘’;0;0;wd;abnorml;95000.0;2009-08-20
1188;2018-02-25;2025-09-19;20.0;rl;89.0;12461;pave;‘’;reg;lvl;allpub;corner;gtl;noridge;norm;norm;1fam;1story;8;5;1994;1995;gable;compshg;imstucc;imstucc;none;0.0;gd;ta;pconc;gd;ta;no;glq;1456;unf;0;168;gasa;ex;y;sbrkr;1624;0;0;1.0;0;2;0.0;2;1;gd;5;typ;1;fa;attchd;1994.0;rfn;3;757;ta;ta;y;0;114;192;0;0;0;‘’;gdprv;0;0;wd;normal;262000.0;2006-07-20
1189;2018-02-25;2025-09-20;60.0;rl;68.0;8935;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;7;5;2002;2002;gable;compshg;vinylsd;vinylsd;brkface;95.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;831;gasa;ex;y;sbrkr;831;829;0;0.0;0;2;1.0;3;1;gd;7;typ;0;‘’;attchd;2002.0;rfn;2;493;ta;ta;y;144;68;0;0;0;0;‘’;‘’;0;0;wd;normal;195000.0;2009-07-20
1190;2018-02-25;2025-09-21;60.0;rl;60.0;7500;pave;‘’;reg;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;7;5;1999;1999;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;ta;ta;no;unf;0;unf;0;994;gasa;gd;y;sbrkr;1028;776;0;0.0;0;2;1.0;3;1;gd;7;typ;1;ta;attchd;1999.0;fin;2;442;ta;ta;y;140;60;0;0;0;0;‘’;‘’;0;0;wd;normal;189000.0;2010-06-20
1191;2018-02-25;2025-09-22;190.0;rl;0.0;32463;pave;‘’;reg;low;allpub;inside;mod;mitchel;norm;norm;2fmcon;1story;4;4;1961;1975;gable;compshg;metalsd;metalsd;stone;149.0;ta;gd;cblock;ta;ta;av;blq;1159;unf;0;90;gasa;ex;y;sbrkr;1622;0;0;1.0;0;1;0.0;3;1;ta;7;typ;1;ta;2types;1975.0;fin;4;1356;ta;ta;y;439;0;0;0;0;0;‘’;‘’;0;0;wd;normal;168000.0;2007-03-20
1192;2018-02-25;2025-09-23;160.0;fv;24.0;2645;pave;pave;reg;lvl;allpub;inside;gtl;somerst;norm;norm;twnhs;2story;8;5;1999;2000;gable;compshg;metalsd;metalsd;brkface;456.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;776;gasa;ex;y;sbrkr;764;677;0;0.0;0;2;1.0;2;1;gd;5;typ;0;‘’;detchd;1999.0;unf;2;492;ta;ta;y;206;0;0;0;0;0;‘’;‘’;0;0;wd;normal;174000.0;2007-11-20
1193;2018-02-25;2025-09-24;50.0;rm;60.0;9600;pave;grvl;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;1.5fin;5;8;1925;1994;gambrel;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;ta;ta;mn;unf;0;unf;0;702;gasa;gd;y;sbrkr;842;630;0;0.0;0;1;0.0;3;1;gd;6;typ;0;‘’;detchd;1925.0;unf;1;250;ta;fa;p;0;0;84;0;0;0;‘’;gdwo;0;0;wd;normal;125000.0;2007-07-20
1194;2018-02-25;2025-09-25;120.0;rm;0.0;4500;pave;‘’;reg;lvl;allpub;fr2;gtl;mitchel;norm;norm;twnhse;1story;6;5;1999;1999;hip;compshg;vinylsd;vinylsd;brkface;425.0;ta;ta;pconc;ex;ta;no;glq;883;unf;0;341;gasa;ex;y;sbrkr;1224;0;0;1.0;0;2;0.0;2;1;ta;5;typ;0;‘’;attchd;1999.0;fin;2;402;ta;ta;y;0;304;0;0;0;0;‘’;‘’;0;0;wd;normal;165000.0;2009-06-20
1195;2018-02-25;2025-09-26;60.0;rl;80.0;9364;pave;‘’;reg;lvl;allpub;corner;gtl;sawyer;norm;norm;1fam;2story;6;7;1969;1969;gable;compshg;hdboard;hdboard;stone;143.0;ta;ta;cblock;ta;ta;no;alq;371;unf;0;292;gasa;ta;y;sbrkr;663;689;0;0.0;0;1;1.0;4;1;ta;7;typ;0;‘’;attchd;1969.0;fin;1;299;ta;ta;y;379;36;0;0;0;0;‘’;mnprv;0;0;wd;normal;158000.0;2010-03-20
1196;2018-02-25;2025-09-27;60.0;rl;51.0;8029;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;2005;2005;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;gd;ta;no;unf;0;unf;0;728;gasa;ex;y;sbrkr;728;728;0;0.0;0;2;1.0;3;1;gd;8;typ;0;‘’;attchd;2005.0;fin;2;400;ta;ta;y;100;24;0;0;0;0;‘’;‘’;0;0;wd;normal;176000.0;2008-07-20
1197;2018-02-25;2025-09-28;60.0;rl;58.0;14054;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;7;5;2006;2006;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;gd;ta;av;unf;0;unf;0;879;gasa;ex;y;sbrkr;879;984;0;0.0;0;2;1.0;4;1;gd;9;typ;1;gd;builtin;2006.0;fin;3;660;ta;ta;y;100;17;0;0;0;0;‘’;‘’;0;0;new;partial;219210.0;2006-11-20
1198;2018-02-25;2025-09-29;75.0;rm;65.0;8850;pave;‘’;ir1;bnk;allpub;corner;gtl;oldtown;norm;norm;1fam;2.5unf;7;6;1916;1950;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;brktil;ta;ta;no;unf;0;unf;0;815;gasa;ex;y;sbrkr;815;875;0;0.0;0;1;0.0;3;1;ta;7;typ;1;gd;detchd;1916.0;unf;1;225;ta;ta;y;0;0;330;0;0;0;‘’;‘’;0;0;conlw;normal;144000.0;2006-07-20
1199;2018-02-25;2025-09-30;20.0;rl;70.0;9100;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;2001;2001;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;1212;gasa;ex;y;sbrkr;1212;0;0;0.0;0;2;0.0;3;1;gd;6;typ;0;‘’;attchd;2001.0;rfn;2;573;ta;ta;y;356;0;0;0;0;0;‘’;‘’;0;0;wd;normal;178000.0;2009-06-20
1200;2018-02-25;2025-10-01;20.0;rl;75.0;11235;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;norm;norm;1fam;1story;4;5;1963;1979;gable;compshg;hdboard;hdboard;brkface;51.0;ta;ta;cblock;ta;ta;no;rec;547;unf;0;504;gasa;gd;y;sbrkr;1382;0;0;0.0;0;1;1.0;3;1;ta;6;typ;1;po;attchd;1974.0;unf;2;459;ta;ta;y;0;82;0;0;0;0;‘’;‘’;0;0;wd;normal;148000.0;2006-10-20
1201;2018-02-25;2025-10-02;20.0;rl;71.0;9353;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;5;1970;1970;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;ta;ta;no;unf;0;unf;0;864;gasa;gd;y;sbrkr;864;0;0;0.0;0;1;0.0;3;1;ta;5;typ;0;‘’;attchd;1972.0;unf;1;280;ta;ta;y;0;0;0;0;0;0;‘’;‘’;shed;0;oth;abnorml;116050.0;2006-07-20
1202;2018-02-25;2025-10-03;60.0;rl;80.0;10400;pave;‘’;reg;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;2story;7;5;1998;1998;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;gd;ta;av;unf;0;unf;0;866;gasa;ex;y;sbrkr;866;913;0;0.0;0;2;1.0;3;1;gd;6;typ;0;‘’;attchd;1998.0;rfn;2;546;ta;ta;y;198;36;0;0;0;0;‘’;‘’;0;0;wd;normal;197900.0;2009-03-20
1203;2018-02-25;2025-10-04;50.0;rm;50.0;6000;pave;‘’;reg;lvl;allpub;corner;gtl;brkside;norm;norm;1fam;1.5fin;5;8;1925;1997;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;brktil;ta;ta;no;unf;0;unf;0;884;gasa;ex;y;sbrkr;884;464;0;1.0;0;1;0.0;3;1;ta;5;typ;1;fa;detchd;1960.0;unf;1;216;ta;ta;n;0;0;208;0;0;0;‘’;‘’;0;0;wd;normal;117000.0;2009-05-20
1204;2018-02-25;2025-10-05;20.0;rl;75.0;9750;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;2000;2001;gable;compshg;vinylsd;vinylsd;brkface;171.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;1630;gasa;ex;y;sbrkr;1630;0;0;0.0;0;2;0.0;3;1;gd;6;typ;1;ta;attchd;2000.0;unf;2;451;ta;ta;y;74;234;0;0;0;0;‘’;‘’;0;0;wd;normal;213000.0;2009-10-20
1205;2018-02-25;2025-10-06;20.0;rl;78.0;10140;pave;‘’;reg;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;1story;5;6;1975;1975;gable;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;gd;ta;no;alq;788;unf;0;268;gasa;ex;y;sbrkr;1074;0;0;1.0;0;1;1.0;3;1;ta;6;typ;0;‘’;attchd;1975.0;rfn;2;495;ta;ta;y;0;88;0;0;0;0;‘’;mnprv;0;0;wd;normal;153500.0;2006-07-20
1206;2018-02-25;2025-10-07;20.0;rl;90.0;14684;pave;‘’;ir1;lvl;allpub;culdsac;gtl;sawyerw;norm;norm;1fam;1story;7;7;1990;1991;hip;compshg;hdboard;hdboard;brkface;234.0;gd;ta;cblock;gd;ta;mn;alq;485;blq;177;1496;gasa;gd;y;sbrkr;2196;0;0;0.0;0;2;0.0;3;1;gd;7;typ;1;ta;attchd;1990.0;rfn;3;701;ta;ta;y;84;70;0;0;0;0;‘’;‘’;0;0;wd;normal;271900.0;2009-06-20
1207;2018-02-25;2025-10-08;20.0;rh;0.0;8900;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;1story;4;4;1966;1966;gable;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;ta;ta;no;rec;1056;unf;0;0;gasa;ta;y;sbrkr;1056;0;0;1.0;0;1;0.0;2;1;ta;5;typ;0;‘’;detchd;1966.0;unf;1;384;ta;ta;y;0;42;0;0;0;0;‘’;mnprv;0;0;wd;normal;107000.0;2006-11-20
1208;2018-02-25;2025-10-09;20.0;rl;70.0;9135;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;6;5;2003;2003;gable;compshg;vinylsd;vinylsd;brkface;120.0;gd;ta;pconc;gd;ta;av;glq;340;unf;0;1342;gasa;ex;y;sbrkr;1700;0;0;1.0;0;2;0.0;3;1;gd;7;typ;0;‘’;attchd;2003.0;rfn;2;544;ta;ta;y;192;23;0;0;0;0;‘’;‘’;0;0;wd;normal;200000.0;2006-05-20
1209;2018-02-25;2025-10-10;20.0;rl;70.0;7763;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;7;1962;1980;gable;compshg;metalsd;metalsd;none;0.0;ta;gd;cblock;ta;ta;no;rec;504;blq;108;319;gasa;ta;y;sbrkr;1283;0;0;1.0;0;1;0.0;3;1;ta;6;typ;0;‘’;detchd;1980.0;unf;2;506;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;140000.0;2008-10-20
1210;2018-02-25;2025-10-11;20.0;rl;85.0;10182;pave;‘’;ir1;lvl;allpub;culdsac;gtl;somerst;rrnn;norm;1fam;1story;8;5;2006;2006;hip;compshg;vinylsd;vinylsd;stone;420.0;gd;ta;pconc;ex;ta;mn;glq;1220;unf;0;440;gasa;ex;y;sbrkr;1660;0;0;1.0;0;2;0.0;3;1;gd;8;typ;1;gd;attchd;2006.0;rfn;2;500;ta;ta;y;322;50;0;0;0;0;‘’;‘’;0;0;new;partial;290000.0;2006-05-20
1211;2018-02-25;2025-10-12;60.0;rl;70.0;11218;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;2story;6;5;1992;1992;gable;compshg;wd sdng;wd sdng;none;0.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;1055;gasa;ex;y;sbrkr;1055;790;0;0.0;0;2;1.0;3;1;gd;8;typ;1;ta;attchd;1992.0;rfn;2;462;ta;ta;y;635;104;0;0;0;0;‘’;gdprv;shed;400;wd;normal;189000.0;2010-05-20
1212;2018-02-25;2025-10-13;50.0;rl;152.0;12134;pave;‘’;ir1;bnk;allpub;inside;mod;gilbert;norm;norm;1fam;1.5fin;8;7;1988;2005;gable;compshg;wd sdng;wd sdng;none;0.0;gd;ta;wood;gd;ta;av;glq;427;unf;0;132;gasa;gd;y;sbrkr;1080;672;0;0.0;0;2;0.0;4;1;ta;8;typ;0;‘’;basment;1988.0;rfn;2;492;ta;ta;y;325;12;0;0;0;0;‘’;‘’;0;0;wd;normal;164000.0;2010-06-20
1213;2018-02-25;2025-10-14;30.0;rl;50.0;9340;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1story;4;6;1941;1950;hip;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;ta;ta;no;rec;344;unf;0;328;gasa;ta;y;sbrkr;672;0;0;1.0;0;1;0.0;2;1;ta;4;typ;0;‘’;attchd;1941.0;unf;1;234;ta;ta;n;0;113;0;0;0;0;‘’;‘’;0;0;wd;normal;113000.0;2009-08-20
1214;2018-02-25;2025-10-15;80.0;rl;0.0;10246;pave;‘’;ir1;lvl;allpub;culdsac;gtl;sawyer;norm;norm;1fam;slvl;4;9;1965;2001;gable;compshg;vinylsd;vinylsd;none;0.0;ta;gd;cblock;ta;gd;av;glq;648;unf;0;0;gasa;ex;y;sbrkr;960;0;0;1.0;1;0;0.0;0;1;ta;3;typ;0;‘’;attchd;1965.0;unf;1;364;ta;ta;y;88;0;0;0;0;0;‘’;‘’;0;0;wd;normal;145000.0;2006-05-20
1215;2018-02-25;2025-10-16;85.0;rl;69.0;10205;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;sfoyer;5;5;1962;1962;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;ta;ta;av;blq;784;unf;0;141;gasa;ta;y;sbrkr;999;0;0;1.0;0;1;0.0;3;1;ta;6;typ;0;‘’;attchd;1962.0;unf;1;300;ta;ta;y;150;72;0;0;0;0;‘’;‘’;0;0;wd;normal;134500.0;2006-05-20
1216;2018-02-25;2025-10-17;20.0;rl;99.0;7094;pave;‘’;ir1;lvl;allpub;inside;gtl;sawyer;norm;norm;1fam;1story;5;5;1966;1966;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;cblock;ta;ta;no;rec;180;lwq;374;340;gasa;ta;y;sbrkr;894;0;0;0.0;0;1;0.0;3;1;ta;5;typ;0;‘’;detchd;1966.0;rfn;1;384;ta;ta;y;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;125000.0;2007-05-20
1217;2018-02-25;2025-10-18;90.0;rm;68.0;8930;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;rrae;norm;duplex;1.5fin;6;5;1978;1978;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;slab;‘’;‘’;‘’;‘’;0;‘’;0;0;gasa;ta;y;sbrkr;1318;584;0;0.0;0;2;0.0;4;2;ta;8;typ;0;‘’;attchd;1978.0;unf;2;539;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;112000.0;2010-04-20
1218;2018-02-25;2025-10-19;20.0;fv;72.0;8640;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;8;5;2009;2009;gable;compshg;cemntbd;cmentbd;stone;72.0;gd;ta;pconc;gd;ta;mn;glq;936;unf;0;364;gasa;ex;y;sbrkr;1314;0;0;1.0;0;2;0.0;3;1;gd;6;typ;0;‘’;attchd;2009.0;rfn;2;552;ta;ta;y;135;112;0;0;0;0;‘’;‘’;0;0;new;partial;229456.0;2009-09-20
1219;2018-02-25;2025-10-20;50.0;rm;52.0;6240;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1.5fin;4;5;1947;1950;gable;compshg;asbshng;asbshng;none;0.0;ta;ta;slab;‘’;‘’;‘’;‘’;0;‘’;0;0;gasa;gd;n;sbrkr;672;240;0;0.0;0;1;0.0;2;1;ta;3;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;n;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;80500.0;2006-07-20
1220;2018-02-25;2025-10-21;160.0;rm;21.0;1680;pave;‘’;reg;lvl;allpub;inside;gtl;brdale;norm;norm;twnhs;2story;6;5;1971;1971;gable;compshg;cemntbd;cmentbd;brkface;236.0;ta;ta;cblock;ta;ta;no;unf;0;unf;0;672;gasa;ta;y;sbrkr;672;546;0;0.0;0;1;1.0;3;1;ta;7;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;n;201;0;0;0;0;0;‘’;‘’;0;0;wd;abnorml;91500.0;2006-04-20
1221;2018-02-25;2025-10-22;20.0;rl;66.0;7800;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;5;1964;1964;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;cblock;ta;ta;no;rec;312;lwq;600;0;gasa;ta;y;sbrkr;912;0;0;0.0;0;1;0.0;2;1;ta;5;typ;0;‘’;attchd;1964.0;unf;1;288;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;abnorml;115000.0;2006-11-20
1222;2018-02-25;2025-10-23;20.0;rl;55.0;8250;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;feedr;norm;1fam;1story;5;5;1968;1968;hip;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;ta;ta;no;blq;250;lwq;492;210;gasa;ex;y;sbrkr;1211;0;0;0.0;0;1;0.0;3;1;ta;5;typ;1;ta;attchd;1968.0;unf;1;322;ta;ta;y;0;63;0;0;0;0;‘’;‘’;0;0;wd;normal;134000.0;2008-08-20
1223;2018-02-25;2025-10-24;50.0;rl;78.0;10496;pave;‘’;reg;lvl;allpub;inside;gtl;names;artery;norm;1fam;1.5fin;6;6;1949;1950;gable;compshg;wd sdng;wd sdng;brkface;320.0;ta;ta;cblock;ta;ta;mn;rec;196;unf;0;844;gasa;ex;y;sbrkr;1168;678;0;0.0;0;2;0.0;3;1;ta;7;typ;1;gd;attchd;1949.0;unf;1;315;ta;ta;y;0;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;143000.0;2007-01-20
