Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold;MonthSold;YearSold;TotalBsmtSF;TotalLivingArea;HouseAge
1296;2018-02-25;2026-01-05;20.0;rl;70.0;8400;pave;‘’;reg;lvl;allpub;inside;gtl;names;feedr;norm;1fam;1story;5;5;1968;1968;hip;compshg;hdboard;hdboard;brkface;168.0;0.5;0.5;cblock;0.5;0.5;av;blq;1016;unf;0;36;gasa;0.8;1.0;sbrkr;1052;0;0;1.0;0;1;1.0;3;1;0.5;5;typ;0;‘’;attchd;1968.0;rfn;1;288;0.5;0.5;1.0;356;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;138500.0;2006-11-20;11;2006;1052;1052;55
1297;2018-02-25;2026-01-06;20.0;rl;80.0;8700;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;6;1963;1963;hip;compshg;metalsd;metalsd;brkface;148.0;0.5;0.8;cblock;0.5;0.5;mn;alq;776;unf;0;344;gasa;0.8;1.0;sbrkr;1128;0;0;1.0;0;2;0.0;3;1;0.5;6;typ;0;‘’;attchd;1963.0;rfn;2;525;0.5;0.5;1.0;192;20;123;0;0;0;‘’;mnprv;0;0;wd;normal;155000.0;2008-12-20;12;2008;1120;1128;60
1298;2018-02-25;2026-01-07;180.0;rm;35.0;3675;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;twnhse;sfoyer;6;5;2005;2006;gable;compshg;vinylsd;vinylsd;brkface;82.0;0.5;0.5;pconc;0.8;0.5;0.8;glq;547;unf;0;0;gasa;0.8;1.0;sbrkr;1072;0;0;1.0;0;2;0.0;2;1;0.5;5;typ;0;‘’;basment;2005.0;fin;2;525;0.5;0.5;1.0;0;44;0;0;0;0;‘’;‘’;0;0;new;partial;140000.0;2006-06-20;6;2006;547;1072;18
1299;2018-02-25;2026-01-08;60.0;rl;313.0;63887;pave;‘’;ir3;bnk;allpub;corner;gtl;edwards;feedr;norm;1fam;2story;10;5;2008;2008;hip;clytile;stucco;stucco;stone;796.0;1.0;0.5;pconc;1.0;0.5;0.8;glq;5644;unf;0;466;gasa;1.0;1.0;sbrkr;4692;950;0;2.0;0;2;1.0;3;1;1.0;12;typ;3;0.8;attchd;2008.0;fin;2;1418;0.5;0.5;1.0;214;292;0;0;0;480;0.8;‘’;0;0;new;partial;160000.0;2008-01-20;1;2008;6110;5642;15
1300;2018-02-25;2026-01-09;20.0;rl;75.0;7500;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;7;1959;1994;hip;compshg;brkface;brkface;none;0.0;0.5;0.5;cblock;0.5;0.5;no;lwq;340;rec;906;0;gasa;1.0;1.0;sbrkr;1246;0;0;1.0;0;1;1.0;3;1;0.8;6;typ;0;‘’;attchd;1959.0;rfn;1;305;0.5;0.5;1.0;218;0;0;0;0;0;‘’;gdprv;0;0;wd;normal;154000.0;2010-05-20;5;2010;1246;1246;64
1301;2018-02-25;2026-01-10;60.0;rl;0.0;10762;pave;‘’;ir1;lvl;allpub;culdsac;gtl;gilbert;norm;norm;1fam;2story;7;5;1999;1999;gable;compshg;vinylsd;vinylsd;none;344.0;0.8;0.5;pconc;0.8;0.5;no;glq;694;unf;0;284;gasa;1.0;1.0;sbrkr;1005;978;0;0.0;0;2;1.0;3;1;0.8;9;typ;1;0.5;attchd;1999.0;fin;2;490;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;225000.0;2009-05-20;5;2009;978;1983;24
1302;2018-02-25;2026-01-11;70.0;rl;0.0;7500;pave;‘’;ir1;bnk;allpub;inside;gtl;crawfor;norm;norm;1fam;2story;6;7;1942;1950;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;cblock;0.5;0.5;no;blq;547;unf;0;224;gasa;0.2;1.0;sbrkr;753;741;0;0.0;0;1;0.0;3;1;0.8;7;typ;2;0.8;attchd;1942.0;unf;1;213;0.5;0.5;0.5;0;0;0;0;224;0;‘’;‘’;0;0;wd;normal;177500.0;2009-11-20;11;2009;771;1494;81
1303;2018-02-25;2026-01-12;60.0;rl;92.0;10120;pave;‘’;reg;lvl;allpub;inside;gtl;noridge;norm;norm;1fam;2story;8;5;1994;1994;hip;compshg;vinylsd;vinylsd;brkface;391.0;0.8;0.5;pconc;0.8;0.5;no;glq;740;unf;0;425;gasa;1.0;1.0;sbrkr;1203;1323;0;1.0;0;2;1.0;4;1;0.8;8;typ;1;0.5;attchd;1994.0;rfn;3;844;0.5;0.5;1.0;309;78;0;0;0;0;‘’;‘’;0;0;wd;normal;290000.0;2006-12-20;12;2006;1165;2526;29
1304;2018-02-25;2026-01-13;20.0;rl;73.0;8688;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;7;5;2005;2005;gable;compshg;vinylsd;vinylsd;brkface;228.0;0.8;0.5;pconc;0.8;0.5;av;unf;0;unf;0;1616;gasa;1.0;1.0;sbrkr;1616;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;0;‘’;attchd;2005.0;rfn;3;834;0.5;0.5;1.0;208;59;0;0;0;0;‘’;‘’;0;0;wd;normal;232000.0;2006-04-20;4;2006;1616;1616;18
1305;2018-02-25;2026-01-14;160.0;rm;32.0;3363;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;twnhse;2story;7;5;2004;2004;gable;compshg;vinylsd;vinylsd;stone;117.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;976;gasa;1.0;1.0;sbrkr;976;732;0;0.0;0;2;0.0;3;1;0.8;7;maj1;0;‘’;detchd;2004.0;unf;2;380;0.5;0.5;1.0;0;40;0;0;0;0;‘’;‘’;0;0;wd;normal;130000.0;2006-04-20;4;2006;976;1708;19
1306;2018-02-25;2026-01-15;20.0;rl;108.0;13173;pave;‘’;ir1;lvl;allpub;corner;gtl;nridght;norm;norm;1fam;1story;9;5;2006;2007;hip;compshg;vinylsd;vinylsd;stone;300.0;0.8;0.5;pconc;1.0;0.5;no;glq;1572;unf;0;80;gasa;1.0;1.0;sbrkr;1652;0;0;1.0;0;2;0.0;2;1;1.0;6;typ;2;1.0;attchd;2006.0;fin;2;840;0.5;0.5;1.0;404;102;0;0;0;0;‘’;‘’;0;0;wd;normal;325000.0;2009-11-20;11;2009;1652;1652;17
1307;2018-02-25;2026-01-16;120.0;rl;48.0;6955;pave;‘’;ir1;lvl;allpub;inside;gtl;nridght;norm;norm;twnhse;1story;7;5;2005;2006;gable;compshg;vinylsd;vinylsd;stone;94.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;1368;gasa;1.0;1.0;sbrkr;1368;0;0;0.0;0;2;0.0;2;1;0.8;6;typ;1;0.8;attchd;2005.0;rfn;2;474;0.5;0.5;1.0;132;35;0;0;0;0;‘’;‘’;0;0;new;partial;202500.0;2006-09-20;9;2006;1368;1368;18
1308;2018-02-25;2026-01-17;20.0;rl;60.0;8072;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;5;5;1994;1995;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.8;pconc;0.8;0.8;no;alq;746;unf;0;244;gasa;1.0;1.0;sbrkr;990;0;0;1.0;0;1;0.0;3;1;0.5;5;typ;0;‘’;detchd;2000.0;unf;2;480;0.5;0.5;1.0;0;64;0;0;0;0;‘’;‘’;0;0;wd;normal;138000.0;2009-05-20;5;2009;990;990;29
1309;2018-02-25;2026-01-18;20.0;rm;100.0;12000;pave;‘’;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;1story;5;7;1948;2005;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;glq;144;alq;608;172;gasa;1.0;1.0;sbrkr;1122;0;0;1.0;0;1;0.0;2;1;0.8;6;typ;0;‘’;attchd;1948.0;unf;2;528;0.5;0.5;1.0;0;36;0;0;0;0;‘’;gdwo;0;0;wd;normal;147000.0;2008-05-20;5;2008;924;1122;75
1310;2018-02-25;2026-01-19;20.0;rl;0.0;7153;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;1story;6;5;1991;1991;gable;compshg;hdboard;hdboard;brkface;88.0;0.5;0.5;cblock;0.8;0.5;no;glq;1200;unf;0;78;gasa;0.8;1.0;sbrkr;1294;0;0;1.0;0;2;0.0;3;1;0.8;6;typ;0;‘’;attchd;1991.0;rfn;2;496;0.5;0.5;1.0;112;51;0;0;0;0;‘’;gdwo;0;0;wd;normal;179200.0;2008-06-20;6;2008;1278;1294;32
1311;2018-02-25;2026-01-20;20.0;rl;100.0;17500;pave;‘’;reg;lvl;allpub;inside;gtl;crawfor;posa;norm;1fam;1story;7;8;1959;2002;gable;compshg;brkface;hdboard;none;0.0;0.8;0.8;pconc;0.8;0.5;av;glq;1406;unf;0;496;gasa;0.5;1.0;sbrkr;1902;0;0;1.0;0;2;0.0;3;1;1.0;7;typ;2;0.5;attchd;1959.0;fin;2;567;0.5;0.5;1.0;0;207;162;0;0;0;‘’;‘’;0;0;wd;normal;335000.0;2010-05-20;5;2010;1902;1902;64
1312;2018-02-25;2026-01-21;20.0;rl;68.0;8814;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;2005;2007;gable;compshg;vinylsd;vinylsd;brkface;80.0;0.8;0.5;pconc;0.8;0.5;no;glq;925;unf;0;349;gasa;1.0;1.0;sbrkr;1274;0;0;1.0;0;2;0.0;3;1;0.8;6;typ;0;‘’;attchd;2005.0;rfn;2;508;0.5;0.5;1.0;264;98;0;0;0;0;‘’;‘’;0;0;new;partial;203000.0;2007-01-20;1;2007;1274;1274;18
1313;2018-02-25;2026-01-22;60.0;rl;0.0;9572;pave;‘’;ir1;lvl;allpub;inside;gtl;noridge;norm;norm;1fam;2story;8;5;1990;1990;gable;compshg;wd sdng;wd sdng;brkface;336.0;0.8;0.5;pconc;1.0;0.5;no;glq;482;unf;0;971;gasa;1.0;1.0;sbrkr;1453;1357;0;0.0;0;2;1.0;4;1;0.8;9;typ;1;1.0;attchd;1990.0;rfn;2;750;0.8;0.8;1.0;500;0;0;0;0;0;‘’;‘’;0;0;wd;normal;302000.0;2007-06-20;6;2007;1453;2810;33
1314;2018-02-25;2026-01-23;60.0;rl;108.0;14774;pave;‘’;ir1;lvl;allpub;corner;gtl;noridge;norm;norm;1fam;2story;9;5;1999;1999;gable;compshg;vinylsd;vinylsd;brkface;165.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;1393;gasa;1.0;1.0;sbrkr;1422;1177;0;0.0;0;2;1.0;4;1;0.8;10;typ;1;0.5;builtin;1999.0;fin;3;779;0.5;0.5;1.0;668;30;0;0;0;0;‘’;‘’;0;0;wd;normal;333168.0;2010-05-20;5;2010;1393;2599;24
1315;2018-02-25;2026-01-24;20.0;rl;60.0;8190;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1story;4;6;1954;1954;hip;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;cblock;0.5;0.5;no;rec;732;unf;0;216;gasa;1.0;1.0;sbrkr;948;0;0;1.0;0;1;0.0;3;1;0.5;5;typ;1;0.5;detchd;1956.0;unf;1;280;0.5;0.5;1.0;0;36;0;0;0;0;‘’;‘’;0;0;wd;normal;119000.0;2007-10-20;10;2007;948;948;69
1316;2018-02-25;2026-01-25;60.0;rl;85.0;11075;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;2story;6;5;1969;1969;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.2;0.5;mn;alq;500;lwq;276;176;gasa;0.5;1.0;sbrkr;1092;1020;0;0.0;0;2;1.0;4;1;0.5;9;typ;2;0.8;attchd;1969.0;unf;2;576;0.5;0.5;1.0;280;0;0;0;0;0;‘’;‘’;0;0;wd;normal;206900.0;2008-06-20;6;2008;952;2112;54
1317;2018-02-25;2026-01-26;20.0;rl;61.0;10226;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;8;5;2008;2008;gable;compshg;vinylsd;vinylsd;stone;270.0;0.8;0.5;pconc;1.0;0.5;0.8;unf;0;unf;0;1622;gasa;1.0;1.0;sbrkr;1630;0;0;1.0;0;2;0.0;3;1;1.0;8;typ;1;0.8;attchd;2008.0;rfn;3;860;0.5;0.5;1.0;172;42;0;0;0;0;‘’;‘’;0;0;wd;normal;295493.0;2009-01-20;1;2009;1622;1630;15
1318;2018-02-25;2026-01-27;120.0;fv;47.0;4230;pave;pave;reg;lvl;allpub;corner;gtl;somerst;norm;norm;twnhse;1story;7;5;2006;2007;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;1.0;0.8;no;unf;0;unf;0;1352;gasa;1.0;1.0;sbrkr;1352;0;0;0.0;0;2;0.0;2;1;0.8;5;typ;1;0.8;attchd;2006.0;rfn;2;466;0.5;0.5;1.0;0;241;0;0;0;0;‘’;‘’;0;0;new;partial;208900.0;2007-04-20;4;2007;1352;1352;17
1319;2018-02-25;2026-01-28;20.0;rl;0.0;14781;pave;‘’;ir2;lvl;allpub;culdsac;gtl;collgcr;norm;norm;1fam;1story;8;5;2001;2002;hip;compshg;vinylsd;vinylsd;brkface;178.0;0.8;0.5;pconc;0.8;0.5;0.8;unf;0;unf;0;1753;gasa;1.0;1.0;sbrkr;1787;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;1;0.5;attchd;2001.0;rfn;3;748;0.5;0.5;1.0;198;150;0;0;0;0;‘’;‘’;0;0;wd;normal;275000.0;2006-08-20;8;2006;1753;1787;22
1320;2018-02-25;2026-01-29;20.0;rl;75.0;10215;pave;‘’;reg;bnk;allpub;inside;gtl;edwards;norm;norm;1fam;1story;4;5;1954;1954;hip;compshg;wd sdng;wd sdng;brkface;132.0;0.5;0.5;pconc;0.5;0.5;no;alq;492;unf;0;372;gasa;1.0;1.0;sbrkr;948;0;0;0.0;0;1;0.0;3;1;0.5;5;typ;0;‘’;attchd;1954.0;unf;1;248;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;111000.0;2007-02-20;2;2007;864;948;69
1321;2018-02-25;2026-01-30;20.0;rl;70.0;8400;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;3;1957;1957;hip;compshg;brkface;brkface;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;189;rec;661;628;gasa;0.8;1.0;sbrkr;1478;0;0;1.0;0;1;1.0;3;1;0.5;6;typ;2;0.8;attchd;1957.0;rfn;2;442;0.5;0.5;1.0;114;0;0;0;216;0;‘’;‘’;0;0;wd;normal;156500.0;2009-06-20;6;2009;1478;1478;66
1322;2018-02-25;2026-01-31;20.0;rl;0.0;6627;pave;‘’;ir1;lvl;allpub;corner;gtl;brkside;feedr;norm;1fam;1story;3;6;1949;1950;hip;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;cblock;‘’;‘’;‘’;‘’;0;‘’;0;0;floor;0.5;0.0;sbrkr;720;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1955.0;unf;1;287;0.5;0.2;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;72500.0;2008-07-20;7;2008;0;720;74
1323;2018-02-25;2026-02-01;60.0;rl;107.0;10186;pave;‘’;ir1;lvl;allpub;inside;gtl;noridge;norm;norm;1fam;2story;7;5;1992;1992;gable;compshg;hdboard;hdboard;none;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;674;unf;0;76;gasa;1.0;1.0;sbrkr;1061;862;0;1.0;0;2;1.0;3;1;0.8;8;typ;1;0.5;attchd;1992.0;rfn;2;564;0.5;0.5;1.0;240;39;0;0;0;0;‘’;‘’;0;0;wd;normal;190000.0;2010-06-20;6;2010;750;1923;31
1324;2018-02-25;2026-02-02;30.0;rl;50.0;5330;pave;‘’;reg;hls;allpub;inside;gtl;brkside;norm;norm;1fam;1story;4;7;1940;1950;hip;compshg;vinylsd;vinylsd;none;0.0;0.2;0.5;cblock;0.5;0.5;no;lwq;280;unf;0;140;gasa;0.8;1.0;sbrkr;708;0;0;0.0;0;1;0.0;2;1;0.2;5;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;164;0;0;0;0;0;‘’;‘’;0;0;wd;normal;82500.0;2009-12-20;12;2009;420;708;83
1325;2018-02-25;2026-02-03;20.0;rl;75.0;9986;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;8;5;2006;2007;gable;compshg;vinylsd;vinylsd;brkface;428.0;0.8;0.5;pconc;1.0;0.5;av;unf;0;unf;0;1795;gasa;1.0;1.0;sbrkr;1795;0;0;0.0;0;2;0.0;2;1;0.8;7;typ;1;0.8;attchd;2007.0;rfn;3;895;0.5;0.5;1.0;0;49;0;0;0;0;‘’;‘’;0;0;new;partial;147000.0;2007-02-20;2;2007;1795;1795;17
1326;2018-02-25;2026-02-04;30.0;rm;40.0;3636;pave;‘’;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;1story;4;4;1922;1950;gable;compshg;asbshng;asbshng;none;0.0;0.5;0.5;brktil;0.5;0.2;no;unf;0;unf;0;796;gasa;0.2;0.0;sbrkr;796;0;0;0.0;0;1;0.0;2;1;0.5;5;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;0.0;0;0;100;0;0;0;‘’;mnprv;0;0;wd;normal;55000.0;2008-01-20;1;2008;796;796;101
1327;2018-02-25;2026-02-05;30.0;rh;70.0;4270;pave;‘’;reg;bnk;allpub;inside;mod;edwards;norm;norm;1fam;1story;3;6;1931;2006;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;brktil;0.5;0.5;no;rec;544;unf;0;0;gasa;1.0;1.0;sbrkr;774;0;0;0.0;0;1;0.0;3;1;0.8;6;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;0;0;286;0;0;0;‘’;‘’;0;0;wd;normal;79000.0;2007-05-20;5;2007;544;774;92
1328;2018-02-25;2026-02-06;20.0;rl;60.0;6600;pave;‘’;reg;lvl;allpub;inside;gtl;mitchel;norm;norm;1fam;1story;5;9;1982;2008;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.8;cblock;0.5;0.5;no;alq;641;unf;0;175;gasa;1.0;1.0;sbrkr;816;0;0;0.0;1;1;0.0;3;1;0.8;5;typ;1;1.0;attchd;1982.0;unf;1;264;0.5;0.5;1.0;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;130500.0;2008-10-20;10;2008;816;816;41
1329;2018-02-25;2026-02-07;50.0;rm;60.0;10440;pave;grvl;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;1.5fin;6;7;1920;1950;gable;compshg;brkface;wd sdng;none;0.0;0.8;0.8;brktil;0.8;0.5;no;lwq;493;unf;0;1017;gasw;1.0;1.0;sbrkr;1584;1208;0;0.0;0;2;0.0;5;1;0.5;8;mod;2;0.5;detchd;1920.0;unf;2;520;0.2;0.5;1.0;0;547;0;0;480;0;‘’;mnprv;shed;1150;wd;normal;256000.0;2008-06-20;6;2008;1510;2792;103
1330;2018-02-25;2026-02-08;60.0;rl;63.0;9084;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;7;5;1998;1998;hip;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;unf;0;unf;0;935;gasa;0.8;1.0;sbrkr;955;677;0;0.0;0;2;1.0;3;1;0.5;8;typ;1;0.5;attchd;1998.0;fin;2;462;0.5;0.5;1.0;0;28;0;0;0;0;‘’;‘’;0;0;wd;normal;176500.0;2006-06-20;6;2006;935;1632;25
1331;2018-02-25;2026-02-09;20.0;rl;85.0;10000;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;8;5;2006;2006;hip;compshg;vinylsd;vinylsd;stone;410.0;0.8;0.5;pconc;0.8;0.8;av;unf;0;unf;0;1588;gasa;1.0;1.0;sbrkr;1588;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;1;0.8;attchd;2006.0;rfn;3;825;0.5;0.5;1.0;144;45;0;0;0;0;‘’;‘’;0;0;wd;normal;227000.0;2007-12-20;12;2007;1588;1588;17
1332;2018-02-25;2026-02-10;80.0;rl;55.0;10780;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;slvl;5;5;1976;1976;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;av;alq;483;unf;0;428;gasa;0.8;1.0;sbrkr;954;0;0;0.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;detchd;1976.0;unf;2;576;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;132500.0;2006-07-20;7;2006;911;954;47
1333;2018-02-25;2026-02-11;20.0;rl;67.0;8877;pave;‘’;reg;lvl;allpub;inside;mod;edwards;norm;norm;1fam;1story;4;6;1938;1958;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;mn;alq;690;unf;0;126;gasa;1.0;1.0;sbrkr;816;0;0;1.0;0;1;0.0;2;1;0.5;3;typ;1;0.8;detchd;1958.0;unf;1;288;0.2;0.2;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;100000.0;2009-05-20;5;2009;816;816;85
1334;2018-02-25;2026-02-12;50.0;rm;60.0;7200;pave;‘’;reg;lvl;allpub;corner;gtl;idotrr;norm;norm;1fam;1.5fin;5;6;1938;1995;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;803;gasa;1.0;1.0;sbrkr;803;557;0;0.0;0;1;1.0;2;1;0.8;6;typ;0;‘’;detchd;1951.0;unf;1;297;0.5;0.5;1.0;0;65;190;0;0;0;‘’;mnprv;0;0;wd;normal;125500.0;2006-07-20;7;2006;803;1360;85
1335;2018-02-25;2026-02-13;160.0;rm;24.0;2368;pave;‘’;reg;lvl;allpub;inside;gtl;brdale;norm;norm;twnhse;2story;5;6;1970;1970;gable;compshg;hdboard;hdboard;none;312.0;0.5;0.5;cblock;0.5;0.5;no;lwq;765;unf;0;0;gasa;0.5;1.0;sbrkr;765;600;0;0.0;0;1;1.0;3;1;0.5;7;min1;0;‘’;attchd;1970.0;unf;2;440;0.5;0.5;1.0;0;36;0;0;0;0;‘’;‘’;0;0;wd;normal;125000.0;2009-05-20;5;2009;765;1365;53
1336;2018-02-25;2026-02-14;20.0;rl;80.0;9650;pave;‘’;reg;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;1story;6;5;1977;1977;gable;compshg;plywood;plywood;brkface;360.0;0.5;0.5;cblock;0.8;0.5;no;alq;686;unf;0;664;gasa;0.5;1.0;sbrkr;1334;0;0;0.0;1;2;0.0;2;1;0.5;6;typ;1;0.5;attchd;1977.0;rfn;2;630;0.5;0.5;1.0;0;16;0;0;0;0;‘’;‘’;0;0;wd;normal;167900.0;2009-04-20;4;2009;1350;1334;46
1337;2018-02-25;2026-02-15;90.0;rl;87.0;9246;pave;‘’;ir1;lvl;allpub;inside;gtl;nwames;feedr;norm;duplex;1story;5;5;1973;1973;gable;compshg;plywood;plywood;brkface;564.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;1656;gasa;0.5;1.0;sbrkr;1656;0;0;0.0;0;2;0.0;4;2;0.5;8;typ;0;‘’;detchd;1973.0;unf;2;506;0.5;0.5;1.0;0;211;0;0;0;0;‘’;‘’;0;0;wd;normal;135000.0;2008-11-20;11;2008;1656;1656;50
1338;2018-02-25;2026-02-16;30.0;rm;153.0;4118;pave;grvl;ir1;bnk;allpub;corner;mod;oldtown;feedr;norm;1fam;1story;4;4;1941;1950;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;693;grav;0.2;0.0;fusea;693;0;0;0.0;0;1;0.0;2;1;0.2;4;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;0.0;0;20;0;0;0;0;‘’;‘’;0;0;wd;normal;52500.0;2006-03-20;3;2006;693;693;82
1339;2018-02-25;2026-02-17;60.0;rl;95.0;13450;pave;‘’;ir1;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;2story;7;5;2002;2002;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;700;unf;0;216;gasa;1.0;1.0;sbrkr;920;941;0;1.0;0;2;1.0;3;1;0.8;8;typ;0;‘’;builtin;2002.0;rfn;2;492;0.5;0.5;1.0;146;91;0;0;0;0;‘’;‘’;0;0;wd;normal;200000.0;2006-06-20;6;2006;916;1861;21
1340;2018-02-25;2026-02-18;20.0;rl;120.0;9560;pave;‘’;ir1;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;1story;5;7;1972;1972;hip;compshg;metalsd;metalsd;none;0.0;0.5;0.8;cblock;0.5;0.5;mn;rec;360;unf;0;504;gasa;1.0;1.0;sbrkr;864;0;0;0.0;0;1;0.0;3;1;0.5;5;typ;0;‘’;attchd;1972.0;rfn;1;288;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;128500.0;2006-06-20;6;2006;864;864;51
1341;2018-02-25;2026-02-19;20.0;rl;70.0;8294;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;5;1971;1971;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;858;gasa;0.5;1.0;sbrkr;872;0;0;0.0;0;1;0.0;3;1;0.5;5;typ;0;‘’;detchd;1974.0;unf;4;480;0.5;0.5;1.0;0;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;123000.0;2007-06-20;6;2007;858;872;52
1342;2018-02-25;2026-02-20;20.0;rl;66.0;13695;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;rrae;norm;1fam;1story;6;5;2003;2004;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;glq;814;unf;0;300;gasa;1.0;1.0;sbrkr;1114;0;0;1.0;0;1;0.0;3;1;0.8;6;typ;0;‘’;detchd;2004.0;unf;2;576;0.5;0.5;1.0;0;78;0;0;0;0;‘’;‘’;0;0;wd;normal;155000.0;2008-07-20;7;2008;1114;1114;20
