!Housing prices part 1 csv
!Represents quality of house, area, etc
!
Id|ActiveDate|EndDate|MSSubClass|MSZoning|LotFrontage|LotArea|Street|Alley|LotShape|LandContour|Utilities|LotConfig|LandSlope|Neighborhood|Condition1|Condition2|BldgType|HouseStyle|OverallQual|OverallCond|YearBuilt|YearRemodAdd|RoofStyle|RoofMatl|Exterior1st|Exterior2nd|MasVnrType|MasVnrArea|ExterQual|ExterCond|Foundation|BsmtQual|BsmtCond|BsmtExposure|BsmtFinType1|BsmtFinSF1|BsmtFinType2|BsmtFinSF2|BsmtUnfSF|Heating|HeatingQC|CentralAir|Electrical|1stFlrSF|2ndFlrSF|LowQualFinSF|BsmtFullBath|BsmtHalfBath|FullBath|HalfBath|BedroomAbvGr|KitchenAbvGr|KitchenQual|TotRmsAbvGrd|Functional|Fireplaces|FireplaceQu|GarageType|GarageYrBlt|GarageFinish|GarageCars|GarageArea|GarageQual|GarageCond|PavedDrive|WoodDeckSF|OpenPorchSF|EnclosedPorch|3SsnPorch|ScreenPorch|PoolArea|PoolQC|Fence|MiscFeature|MiscVal|SaleType|SaleCondition|SalePrice|DealCode|DateSold
527|25/02/2018|11/28/2023 12:00:00|20|RL|70|13300|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|7|1956|2000|Hip|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|Gd|TA|No|Rec|377|Unf|0|551|GasA|TA|Y|SBrkr|928|0|0|0|0|1|0|2|1|TA|4|Typ|0|NA|Attchd|1956|Unf|1|252|TA|TA|Y|261|0|156|0|0|0|NA|NA|NA|0|WD|Normal|132000,00|N/a|20/6/2007
528|25/02/2018|11/29/2023 12:00:00|60|RL|67|14948|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|2Story|9|5|2008|2008|Hip|CompShg|VinylSd|VinylSd|Stone|268|Ex|TA|PConc|Ex|TA|Av|GLQ|1330|Unf|0|122|GasA|Ex|Y|SBrkr|1476|1237|0|1|0|2|1|3|1|Ex|11|Typ|1|Gd|Attchd|2008|Fin|3|858|TA|TA|Y|126|66|0|0|0|0|NA|NA|NA|0|New|Partial|446261,00|N/a|20/11/2008
529|25/02/2018|11/30/2023 12:00:00|30|RL|58|9098|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|1Fam|1Story|4|7|1920|2002|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|BrkTil|TA|TA|Mn|ALQ|348|Unf|0|180|GasA|Ex|Y|SBrkr|605|0|0|1|0|1|0|2|1|TA|5|Typ|0|NA|NA|NA|NA|0|0|NA|NA|N|0|0|144|0|0|0|NA|NA|NA|0|WD|Normal|86000,00|N/a|20/7/2007
530|25/02/2018|12/01/2023 12:00:00|20|RL|NA|32668|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|Crawfor|Norm|Norm|1Fam|1Story|6|3|1957|1975|Hip|CompShg|Wd Sdng|Stone|NA|NA|Gd|TA|PConc|TA|TA|No|Rec|1219|Unf|0|816|GasA|TA|Y|SBrkr|2515|0|0|1|0|3|0|4|2|TA|9|Maj1|2|TA|Attchd|1975|RFn|2|484|TA|TA|Y|0|0|200|0|0|0|NA|NA|NA|0|WD|Alloca|200624,00|N/a|20/3/2007
531|25/02/2018|12/02/2023 12:00:00|80|RL|85|10200|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Timber|Norm|Norm|1Fam|SLvl|6|5|1988|1989|Gable|CompShg|HdBoard|HdBoard|BrkFace|219|Gd|TA|CBlock|Gd|TA|Av|GLQ|783|Unf|0|678|GasA|Ex|Y|SBrkr|1509|0|0|1|0|2|0|3|1|Gd|5|Typ|1|Fa|Attchd|1988|RFn|2|600|TA|TA|Y|224|0|0|0|0|0|NA|NA|NA|0|WD|Abnorml|175000,00|N/a|20/8/2008
532|25/02/2018|12/03/2023 12:00:00|70|RM|60|6155|Pave|NA|IR1|Lvl|AllPub|FR3|Gtl|BrkSide|RRNn|Feedr|1Fam|2Story|6|8|1920|1999|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|BrkTil|Fa|Fa|Mn|Unf|0|Unf|0|611|GasA|Ex|Y|SBrkr|751|611|0|0|0|2|0|3|1|TA|6|Typ|0|NA|Detchd|1920|Fin|2|502|TA|Fa|Y|0|0|84|0|0|0|NA|NA|NA|0|WD|Normal|128000,00|N/a|20/6/2008
533|25/02/2018|12/04/2023 12:00:00|20|RL|60|7200|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|7|1955|2007|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|Slab|NA|NA|NA|NA|0|NA|0|0|GasA|Ex|Y|SBrkr|827|0|0|0|0|1|0|2|1|TA|5|Mod|1|Po|Detchd|1967|Unf|1|392|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|107500,00|N/a|20/4/2010
534|25/02/2018|12/05/2023 12:00:00|20|RL|50|5000|Pave|NA|Reg|Low|AllPub|Inside|Mod|BrkSide|Norm|Norm|1Fam|1Story|1|3|1946|1950|Gable|CompShg|VinylSd|VinylSd|None|0|Fa|Fa|Slab|NA|NA|NA|NA|0|NA|0|0|GasA|Fa|N|FuseF|334|0|0|0|0|1|0|1|1|Fa|2|Typ|0|NA|NA|NA|NA|0|0|NA|NA|N|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|39300,00|N/a|20/1/2007
535|25/02/2018|12/06/2023 12:00:00|60|RL|74|9056|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|2Story|8|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Ex|Gd|Av|Unf|0|Unf|0|707|GasA|Ex|Y|SBrkr|707|707|0|0|0|2|1|3|1|Gd|6|Typ|1|Gd|Attchd|2004|Fin|2|403|TA|TA|Y|100|35|0|0|0|0|NA|NA|NA|0|WD|Normal|178000,00|N/a|20/10/2006
536|25/02/2018|12/07/2023 12:00:00|190|RL|70|7000|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|2fmCon|2Story|5|7|1910|1991|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|Gd|TA|Gd|GLQ|969|Unf|0|148|GasA|TA|Y|SBrkr|820|527|0|1|0|1|0|3|1|TA|5|Typ|0|NA|NA|NA|NA|0|0|NA|NA|N|85|0|148|0|0|0|NA|NA|NA|0|WD|Normal|107500,00|N/a|20/1/2008
537|25/02/2018|12/08/2023 12:00:00|60|RL|57|8924|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|CollgCr|Norm|Norm|1Fam|2Story|7|5|1998|1999|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|Av|Unf|0|Unf|0|880|GasA|Ex|Y|SBrkr|880|844|0|0|0|2|1|3|1|Gd|8|Typ|0|NA|Attchd|1998|Fin|2|527|TA|TA|Y|120|155|0|0|0|0|NA|NA|NA|0|WD|Normal|188000,00|N/a|20/7/2008
538|25/02/2018|12/09/2023 12:00:00|20|RL|NA|12735|Pave|NA|IR1|Lvl|AllPub|FR2|Gtl|NAmes|Norm|Norm|1Fam|1Story|4|5|1972|1972|Hip|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|BLQ|600|Unf|0|264|GasA|TA|Y|SBrkr|864|0|0|0|0|1|0|3|1|TA|5|Typ|0|NA|Detchd|1980|Unf|2|576|TA|TA|Y|216|0|0|0|0|0|NA|MnWw|NA|0|COD|Normal|111250,00|N/a|20/4/2008
539|25/02/2018|12/10/2023 12:00:00|20|RL|NA|11553|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Sawyer|Norm|Norm|1Fam|1Story|5|5|1968|1968|Hip|CompShg|Plywood|Plywood|BrkFace|188|TA|TA|CBlock|TA|TA|No|BLQ|673|Unf|0|378|GasA|TA|Y|SBrkr|1159|0|0|0|0|1|1|3|1|TA|7|Typ|1|Fa|Attchd|1968|Unf|1|336|TA|TA|Y|466|0|0|0|0|0|NA|NA|NA|0|WD|Normal|158000,00|N/a|20/7/2006
540|25/02/2018|12/11/2023 12:00:00|20|RL|NA|11423|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|8|5|2001|2002|Gable|CompShg|VinylSd|VinylSd|BrkFace|479|Gd|TA|PConc|Gd|TA|Av|GLQ|1358|Unf|0|223|GasA|Ex|Y|SBrkr|1601|0|0|1|0|2|0|3|1|Gd|6|Typ|1|TA|Attchd|2001|RFn|2|670|TA|TA|Y|180|0|0|0|0|0|NA|MnPrv|Shed|2000|WD|Normal|272000,00|N/a|20/5/2010
541|25/02/2018|12/12/2023 12:00:00|20|RL|85|14601|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Timber|Norm|Norm|1Fam|1Story|9|5|2006|2006|Hip|CompShg|VinylSd|VinylSd|BrkFace|584|Ex|TA|PConc|Ex|TA|Av|GLQ|1260|Unf|0|578|GasA|Ex|Y|SBrkr|1838|0|0|1|0|2|0|2|1|Ex|8|Typ|1|Gd|Attchd|2006|Fin|3|765|TA|TA|Y|270|68|0|0|0|0|NA|NA|NA|0|WD|Normal|315000,00|N/a|20/3/2009
542|25/02/2018|12/13/2023 12:00:00|60|RL|NA|11000|Pave|NA|Reg|Lvl|AllPub|FR2|Gtl|NoRidge|Norm|Norm|1Fam|2Story|8|5|2000|2000|Gable|CompShg|VinylSd|VinylSd|BrkFace|72|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|969|GasA|Ex|Y|SBrkr|997|1288|0|0|0|2|1|4|1|Gd|8|Typ|1|TA|BuiltIn|2000|Fin|3|648|TA|TA|Y|0|56|0|0|0|0|NA|NA|NA|0|WD|Normal|248000,00|N/a|20/6/2007
543|25/02/2018|12/14/2023 12:00:00|20|RL|78|10140|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|RRAn|Norm|1Fam|1Story|7|5|1998|1999|Hip|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Ex|TA|No|LwQ|144|GLQ|1127|379|GasA|Ex|Y|SBrkr|1680|0|0|1|0|2|0|3|1|Gd|7|Maj1|1|TA|Attchd|1998|Fin|2|583|TA|TA|Y|78|73|0|0|0|0|NA|NA|NA|0|WD|Normal|213250,00|N/a|20/6/2009
544|25/02/2018|12/15/2023 12:00:00|120|RH|34|4058|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|TwnhsE|SFoyer|7|5|1998|1998|Gable|CompShg|MetalSd|MetalSd|BrkFace|182|TA|TA|PConc|Gd|TA|Av|GLQ|584|LwQ|139|0|GasA|Ex|Y|SBrkr|767|0|0|1|0|1|0|1|1|TA|4|Typ|0|NA|Attchd|1998|Fin|1|367|TA|TA|Y|120|40|0|0|0|0|NA|NA|NA|0|WD|Normal|133000,00|N/a|20/6/2007
545|25/02/2018|12/16/2023 12:00:00|60|RL|58|17104|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|2Story|7|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|Gd|Av|GLQ|554|Unf|0|100|GasA|Ex|Y|SBrkr|664|832|0|1|0|2|1|3|1|Gd|7|Typ|1|Gd|Attchd|2006|RFn|2|426|TA|TA|Y|100|24|0|0|0|0|NA|NA|NA|0|New|Partial|179665,00|N/a|20/9/2006
546|25/02/2018|12/17/2023 12:00:00|50|RL|NA|13837|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|NWAmes|Norm|Norm|1Fam|1.5Fin|7|5|1988|1988|Gable|CompShg|HdBoard|HdBoard|BrkFace|178|Gd|Gd|PConc|Gd|Gd|No|GLQ|1002|LwQ|202|0|GasA|Gd|Y|SBrkr|1377|806|0|0|0|2|1|4|1|Gd|9|Typ|0|NA|Attchd|1988|Unf|3|786|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|229000,00|N/a|20/2/2006
547|25/02/2018|12/18/2023 12:00:00|50|RL|70|8737|Pave|NA|IR1|Bnk|AllPub|Inside|Gtl|BrkSide|Norm|Norm|1Fam|1.5Fin|6|7|1923|1950|Gable|CompShg|BrkFace|Wd Sdng|None|0|TA|TA|BrkTil|Gd|TA|No|Rec|300|Unf|0|765|GasA|Ex|Y|FuseA|915|720|0|0|0|1|1|3|1|TA|6|Typ|1|Gd|Detchd|1950|Unf|2|440|TA|TA|Y|0|38|0|144|0|0|NA|NA|NA|0|WD|Normal|210000,00|N/a|20/5/2007
548|25/02/2018|12/19/2023 12:00:00|85|RL|54|7244|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Mitchel|Norm|Norm|1Fam|SFoyer|5|7|1970|1970|Gable|CompShg|VinylSd|VinylSd|None|0|TA|Gd|CBlock|Gd|TA|Av|ALQ|619|Unf|0|149|GasA|Ex|Y|SBrkr|768|0|0|1|0|1|0|2|1|TA|5|Typ|0|NA|Detchd|1987|Unf|2|624|TA|TA|Y|104|0|0|0|0|0|NA|NA|NA|0|WD|Normal|129500,00|N/a|20/4/2007
549|25/02/2018|12/20/2023 12:00:00|20|RM|49|8235|Pave|NA|IR1|HLS|AllPub|Inside|Gtl|OldTown|Feedr|RRNn|1Fam|1Story|5|7|1955|1995|Gable|CompShg|MetalSd|MetalSd|None|0|TA|Gd|CBlock|TA|TA|No|LwQ|180|Rec|645|0|GasA|TA|Y|SBrkr|825|0|0|1|0|1|0|2|1|TA|4|Typ|0|NA|Detchd|1963|RFn|2|720|TA|TA|Y|140|50|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|125000,00|N/a|20/6/2008
550|25/02/2018|12/21/2023 12:00:00|60|FV|75|9375|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|2Story|7|5|2003|2004|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|912|GasA|Ex|Y|SBrkr|912|1182|0|0|0|2|1|4|1|Gd|8|Typ|1|Gd|BuiltIn|2003|Fin|2|615|TA|TA|Y|182|182|0|0|0|0|NA|NA|NA|0|WD|Normal|263000,00|N/a|20/11/2009
551|25/02/2018|12/22/2023 12:00:00|120|RL|53|4043|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NPkVill|Norm|Norm|TwnhsE|1Story|6|6|1977|1977|Gable|CompShg|Plywood|Plywood|None|0|TA|TA|CBlock|Gd|TA|No|ALQ|559|Unf|0|510|GasA|TA|Y|SBrkr|1069|0|0|0|0|2|0|2|1|TA|4|Typ|0|NA|Attchd|1977|RFn|2|440|TA|TA|Y|0|55|0|0|200|0|NA|NA|NA|0|COD|Abnorml|140000,00|N/a|20/10/2008
552|25/02/2018|12/23/2023 12:00:00|20|RM|50|6000|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Norm|Norm|1Fam|1Story|5|6|1957|1957|Hip|CompShg|BrkFace|BrkFace|None|0|TA|TA|CBlock|TA|TA|No|Rec|308|Unf|0|620|GasA|Gd|Y|FuseA|928|0|0|0|0|1|0|3|1|TA|5|Typ|0|NA|Attchd|1957|Fin|1|288|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|112500,00|N/a|20/6/2008
553|25/02/2018|12/24/2023 12:00:00|20|RL|87|11146|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|1Story|8|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|Stone|250|Gd|TA|PConc|Ex|TA|Av|Unf|0|Unf|0|1709|GasA|Ex|Y|SBrkr|1717|0|0|0|0|2|0|3|1|Gd|7|Typ|1|Gd|Attchd|2006|RFn|3|908|TA|TA|Y|169|39|0|0|0|0|NA|NA|NA|0|WD|Normal|255500,00|N/a|20/7/2009
554|25/02/2018|12/25/2023 12:00:00|20|RL|67|8777|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Feedr|Norm|1Fam|1Story|4|5|1949|2003|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|CBlock|NA|NA|NA|NA|0|NA|0|0|GasA|Ex|Y|SBrkr|1126|0|0|0|0|2|0|2|1|Gd|5|Typ|0|NA|Detchd|2002|Fin|2|520|TA|TA|N|0|96|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|108000,00|N/a|20/5/2009
555|25/02/2018|12/26/2023 12:00:00|60|RL|85|10625|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|2Story|7|5|2003|2004|Gable|CompShg|VinylSd|VinylSd|BrkFace|292|Gd|TA|PConc|Gd|TA|No|GLQ|866|Unf|0|132|GasA|Ex|Y|SBrkr|1006|1040|0|1|0|2|1|3|1|Gd|8|Typ|1|Gd|BuiltIn|2003|RFn|3|871|TA|TA|Y|320|62|0|0|0|0|NA|NA|NA|0|WD|Normal|284000,00|N/a|20/8/2008
556|25/02/2018|12/27/2023 12:00:00|45|RM|58|6380|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|BrkSide|Norm|Norm|1Fam|1.5Unf|5|6|1922|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|BrkTil|TA|Fa|No|Unf|0|Unf|0|993|GasA|TA|Y|FuseA|1048|0|0|0|0|1|0|2|1|TA|5|Typ|1|Gd|Detchd|1922|Unf|1|280|TA|TA|Y|0|0|116|0|0|0|NA|NA|NA|0|WD|Normal|113000,00|N/a|20/8/2006
557|25/02/2018|12/28/2023 12:00:00|20|RL|69|14850|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|5|1957|1957|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|TA|TA|No|Rec|895|Unf|0|197|GasA|TA|Y|FuseA|1092|0|0|1|0|1|0|2|1|TA|6|Typ|1|TA|Attchd|1957|Fin|1|299|TA|TA|Y|268|0|0|0|122|0|NA|MnWw|NA|0|WD|Normal|141000,00|N/a|20/5/2006
558|25/02/2018|12/29/2023 12:00:00|50|C (all)|60|11040|Pave|NA|Reg|Low|AllPub|Inside|Mod|IDOTRR|Norm|Norm|1Fam|1.5Fin|4|6|1920|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|Rec|637|Unf|0|0|GasA|Gd|Y|SBrkr|897|439|0|0|0|1|1|3|1|TA|7|Typ|0|NA|CarPort|1994|Unf|1|570|TA|TA|Y|0|47|120|0|0|0|NA|NA|NA|0|COD|Normal|108000,00|N/a|20/9/2006
559|25/02/2018|12/30/2023 12:00:00|60|RL|57|21872|Pave|NA|IR2|HLS|AllPub|FR2|Gtl|Gilbert|Norm|Norm|1Fam|2Story|7|5|1996|1997|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|PConc|Gd|TA|Gd|GLQ|604|Unf|0|125|GasA|Ex|Y|SBrkr|729|717|0|0|1|2|1|3|1|TA|6|Typ|1|TA|Attchd|1996|Unf|2|406|TA|TA|Y|264|22|0|0|0|0|NA|NA|NA|0|WD|Normal|175000,00|N/a|20/8/2008
560|25/02/2018|12/31/2023 12:00:00|120|RL|NA|3196|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Blmngtn|Norm|Norm|TwnhsE|1Story|7|5|2003|2004|Gable|CompShg|VinylSd|VinylSd|BrkFace|18|Gd|TA|PConc|Gd|TA|Gd|Unf|0|Unf|0|1374|GasA|Ex|Y|SBrkr|1557|0|0|0|0|2|0|2|1|Gd|7|Typ|1|TA|Attchd|2003|Fin|2|420|TA|TA|Y|143|20|0|0|0|0|NA|NA|NA|0|WD|Normal|234000,00|N/a|20/10/2006
561|25/02/2018|01/01/2024 12:00:00|20|RL|NA|11341|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Sawyer|Norm|Norm|1Fam|1Story|5|6|1957|1996|Hip|CompShg|Wd Sdng|Wd Sdng|BrkFace|180|TA|TA|CBlock|Gd|TA|No|ALQ|1302|Unf|0|90|GasA|TA|Y|SBrkr|1392|0|0|1|0|1|1|3|1|TA|5|Mod|1|Gd|Detchd|1957|Unf|2|528|TA|TA|Y|0|0|0|0|95|0|NA|NA|NA|0|WD|Normal|121500,00|N/a|20/5/2010
562|25/02/2018|01/02/2024 12:00:00|20|RL|77|10010|Pave|NA|Reg|Lvl|AllPub|Inside|Mod|Mitchel|Norm|Norm|1Fam|1Story|5|5|1974|1975|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|CBlock|Gd|TA|Av|ALQ|1071|LwQ|123|195|GasA|Gd|Y|SBrkr|1389|0|0|1|0|1|0|2|1|TA|6|Typ|1|TA|Attchd|1975|RFn|2|418|TA|TA|Y|240|38|0|0|0|0|NA|NA|NA|0|WD|Normal|170000,00|N/a|20/4/2006
563|25/02/2018|01/03/2024 12:00:00|30|RL|63|13907|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|1Fam|1Story|5|6|1940|1969|Gable|CompShg|WdShing|Wd Shng|None|0|TA|TA|CBlock|TA|TA|No|BLQ|290|Unf|0|706|GasA|Ex|Y|SBrkr|996|0|0|1|0|1|0|3|1|TA|6|Typ|1|Gd|NA|NA|NA|0|0|NA|NA|Y|144|0|0|0|0|0|NA|NA|NA|0|WD|Normal|108000,00|N/a|20/7/2008
564|25/02/2018|01/04/2024 12:00:00|50|RL|66|21780|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|1Fam|1.5Fin|6|7|1918|1950|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|BrkTil|Gd|TA|Mn|Unf|0|Unf|0|1163|GasA|Ex|Y|SBrkr|1163|511|0|0|0|2|0|4|1|TA|8|Typ|1|Gd|Detchd|1955|Fin|2|396|TA|TA|N|72|36|0|0|144|0|NA|NA|NA|0|WD|Normal|185000,00|N/a|20/7/2008
565|25/02/2018|01/05/2024 12:00:00|60|RL|NA|13346|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|NoRidge|Norm|Norm|1Fam|2Story|7|5|1992|2000|Gable|CompShg|HdBoard|HdBoard|None|0|Gd|TA|PConc|Gd|TA|No|GLQ|728|Unf|0|367|GasA|Ex|Y|SBrkr|1166|1129|0|1|0|2|1|4|1|Gd|9|Typ|1|TA|Attchd|1992|RFn|2|590|TA|TA|Y|0|40|0|0|0|0|NA|NA|NA|0|WD|Normal|268000,00|N/a|20/7/2006
566|25/02/2018|01/06/2024 12:00:00|70|RL|66|6858|Pave|NA|Reg|Bnk|AllPub|Corner|Gtl|SWISU|Norm|Norm|1Fam|2Story|6|4|1915|1950|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|PConc|Gd|TA|No|Unf|0|Unf|0|806|GasA|TA|N|FuseF|841|806|0|1|0|1|1|4|1|Fa|6|Typ|0|NA|Detchd|1920|Unf|1|216|TA|TA|Y|0|66|136|0|0|0|NA|NA|NA|0|WD|Normal|128000,00|N/a|20/5/2010
567|25/02/2018|01/07/2024 12:00:00|60|RL|77|11198|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|StoneBr|Norm|Norm|1Fam|2Story|9|5|2005|2007|Hip|CompShg|VinylSd|VinylSd|BrkFace|245|Gd|TA|PConc|Gd|Gd|No|Unf|0|Unf|0|1122|GasA|Ex|Y|SBrkr|1134|1370|0|0|0|2|1|4|1|Ex|11|Typ|1|Gd|BuiltIn|2005|Fin|3|656|TA|TA|Y|144|39|0|0|0|0|NA|NA|NA|0|WD|Normal|325000,00|N/a|20/6/2008
568|25/02/2018|01/08/2024 12:00:00|20|RL|70|10171|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|1Story|7|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|BrkFace|168|Gd|TA|PConc|Gd|TA|No|GLQ|2|Unf|0|1515|GasA|Ex|Y|SBrkr|1535|0|0|0|0|2|0|3|1|Gd|7|Typ|0|NA|Attchd|2004|RFn|2|532|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|214000,00|N/a|20/3/2010
569|25/02/2018|01/09/2024 12:00:00|50|RL|79|12327|Pave|NA|IR1|Low|AllPub|Inside|Mod|SawyerW|Norm|Norm|1Fam|1.5Fin|8|8|1983|2009|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|Gd|TA|CBlock|Gd|TA|Gd|GLQ|1441|Unf|0|55|GasA|Ex|Y|SBrkr|1496|636|0|1|0|1|1|1|1|Gd|5|Min2|1|Gd|BuiltIn|1983|Fin|2|612|Gd|TA|Y|349|40|0|0|0|0|NA|NA|NA|0|WD|Normal|316600,00|N/a|20/9/2009
570|25/02/2018|01/10/2024 12:00:00|90|RL|NA|7032|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|NAmes|Norm|Norm|Duplex|SFoyer|5|5|1979|1979|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|Gd|TA|Gd|GLQ|943|Unf|0|0|GasA|TA|Y|SBrkr|943|0|0|1|0|1|0|2|1|TA|4|Typ|2|TA|Detchd|1979|Unf|2|600|TA|TA|Y|42|0|0|0|0|0|NA|NA|NA|0|WD|Normal|135960,00|N/a|20/12/2006
571|25/02/2018|01/11/2024 12:00:00|90|RL|74|13101|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|Duplex|1Story|5|5|1965|1965|Gable|CompShg|HdBoard|HdBoard|BrkFace|108|TA|TA|CBlock|TA|TA|No|LwQ|231|Unf|0|1497|GasA|TA|Y|SBrkr|1728|0|0|0|0|2|0|6|2|TA|10|Typ|0|NA|Detchd|1987|Unf|2|576|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|142600,00|N/a|20/11/2008
572|25/02/2018|01/12/2024 12:00:00|20|RL|60|7332|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|6|1959|1959|Gable|CompShg|WdShing|Wd Shng|BrkFace|207|TA|TA|CBlock|TA|TA|No|BLQ|414|Unf|0|450|GasA|Ex|Y|SBrkr|864|0|0|1|0|1|0|2|1|Gd|4|Typ|0|NA|Attchd|1959|Unf|1|288|TA|TA|Y|168|0|0|0|0|0|NA|NA|NA|0|WD|Abnorml|120000,00|N/a|20/10/2006
573|25/02/2018|01/13/2024 12:00:00|60|RL|83|13159|Pave|NA|IR1|HLS|AllPub|Corner|Gtl|Timber|Norm|Norm|1Fam|2Story|7|5|2009|2009|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Ex|TA|Av|Unf|0|Unf|0|846|GasA|Gd|Y|SBrkr|846|846|0|0|0|2|1|3|1|Gd|6|Typ|0|NA|Attchd|2009|RFn|2|650|TA|TA|Y|208|114|0|0|0|0|NA|NA|NA|0|New|Partial|224500,00|N/a|20/7/2009
574|25/02/2018|01/14/2024 12:00:00|80|RL|76|9967|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|SLvl|7|5|2000|2000|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|No|Unf|0|Unf|0|384|GasA|Ex|Y|SBrkr|774|656|0|0|0|2|1|3|1|TA|8|Typ|1|TA|BuiltIn|2000|RFn|2|400|TA|TA|Y|100|0|0|0|0|0|NA|NA|NA|0|WD|Normal|170000,00|N/a|20/12/2007
